WKT,osm_id,name,type
"POINT (17.0209324 51.1078211)",299823041,,fountain
"POINT (17.0176885 51.1084055)",299823042,DW. ŚWIEBODZKI,bus_stop
"POINT (17.0180921 51.1084847)",299823043,DW. ŚWIEBODZKI,bus_stop
"POINT (17.0320495 51.0969661)",299823044,DWORZEC PKS,bus_stop
"POINT (17.0379469 51.0845935)",299823045,,traffic_calming
"POINT (17.0405176 51.0832897)",299823046,,crossing
"POINT (17.040507 51.0830878)",299823047,,crossing
"POINT (16.87168 52.26053)",299843905,,crossing
"POINT (16.5767 52.61782)",299895754,,traffic_signals
"POINT (16.58391 52.61786)",299895981,,traffic_signals
"POINT (17.0982521 52.4056036)",299906302,,traffic_signals
"POINT (17.07838 52.40201)",299906839,,traffic_signals
"POINT (17.084039 52.4065877)",299907082,,traffic_signals
"POINT (15.823682 50.7461453)",299925182,,parking
"POINT (19.0594748 49.8013357)",299958575,,crossing
"POINT (19.0595368 49.8015224)",299959167,,crossing
"POINT (19.060965 49.8001206)",299960668,,crossing
"POINT (18.424464 50.8822649)",299977690,Olesno,station
"POINT (14.5351232 53.4080047)",300024941,Św. Józefa,place_of_worship
"POINT (21.0559955 52.1414008)",300048107,,traffic_signals
"POINT (21.054153 52.1439475)",300048153,Mistrz Azja,restaurant
"POINT (21.0271585 52.1513391)",300061302,,crossing
"POINT (21.0226325 52.1514609)",300069056,,turning_circle
"POINT (21.0207026 52.1571841)",300088936,,fuel
"POINT (21.0327401 52.1560616)",300089052,Pizzeria Parma,restaurant
"POINT (21.0295832 52.1571876)",300089062,,fountain
"POINT (21.0554853 52.1427268)",300089063,"Pizzeria Kebab ""Aram""",restaurant
"POINT (21.0371068 52.1537119)",300089065,,bus_station
"POINT (17.024058 51.0832015)",300104944,Wiśniowa,bus_stop
"POINT (17.0244826 51.0836629)",300104949,,crossing
"POINT (17.0248679 51.083577)",300104951,,crossing
"POINT (17.0312342 51.0832677)",300105145,Spiska,bus_stop
"POINT (21.024214 52.1582213)",300116321,,school
"POINT (18.5552946 54.4482622)",300117972,,viewpoint
"POINT (18.5453848 54.4569848)",300118195,,viewpoint
"POINT (18.5444811 54.4570295)",300118201,Zesłania Ducha Św.,place_of_worship
"POINT (18.5328556 54.4569794)",300118225,III LO w Sopocie,school
"POINT (18.5532132 54.4577364)",300118296,Sopot Kamienny Potok,halt
"POINT (18.5516491 54.4607035)",300118347,,parking
"POINT (16.8764994 52.3729997)",300121413,,traffic_signals
"POINT (23.4990452 53.4022176)",300122552,,ford
"POINT (23.4992979 53.4018748)",300122553,,ford
"POINT (23.492038 53.4010231)",300122555,,level_crossing
"POINT (23.5083 53.4033797)",300122560,Sokółka,station
"POINT (15.8198 50.74392)",300139624,Horská služba Pomezní Boudy,mountain_rescue
"POINT (16.81558 50.15383)",300139647,Horská služba Dolní Morava,mountain_rescue
"POINT (16.85682 50.20207)",300139666,Horská služba Kral.Sněžník-Fran.,mountain_rescue
"POINT (21.078804 52.2294798)",300154388,Gocław Dirt,bicycle_training
"POINT (22.3306356 50.8519096)",300181302,Szastarka,station
"POINT (19.6503963 51.9284569)",300231021,,place_of_worship
"POINT (19.0498011 52.6551366)",300278977,,traffic_signals
"POINT (18.88279 50.29809)",300337706,,motorway_junctio
"POINT (18.88767 50.29702)",300337785,,motorway_junctio
"POINT (19.0880803 52.6752678)",300392194,,bus_stop
"POINT (21.0867167 52.2362572)",300412321,,traffic_signals
"POINT (21.0866879 52.2360869)",300412323,,traffic_signals
"POINT (21.0868299 52.246558)",300412580,,post_office
"POINT (21.1028664 52.2424975)",300412616,,bank
"POINT (21.0226228 52.2285817)",300412626,,crossing
"POINT (21.0202216 52.2317506)",300412704,,crossing
"POINT (21.0203809 52.2315268)",300412709,,crossing
"POINT (21.0958395 52.2322264)",300417581,,drinking_water
"POINT (21.0539825 52.257792)",300417582,,drinking_water
"POINT (21.0773423 52.2431313)",300417583,,drinking_water
"POINT (21.0643954 52.2369247)",300421379,,crossing
"POINT (21.0631475 52.2389872)",300421384,,crossing
"POINT (21.0626438 52.2402431)",300421392,,crossing
"POINT (21.0625843 52.2403445)",300421393,,crossing
"POINT (21.0911714 52.2449163)",300423816,,crossing
"POINT (17.0480842 51.0831723)",300454715,BARDZKA,bus_stop
"POINT (17.0255903 51.0844938)",300454894,Wiśniowa,bus_stop
"POINT (17.0255193 51.0840019)",300454990,,crossing
"POINT (17.0254418 51.0838094)",300454991,,crossing
"POINT (17.0244383 51.0839413)",300454993,,crossing
"POINT (17.0246092 51.0841262)",300454994,,crossing
"POINT (17.0235783 51.0843055)",300454995,Wiśniowa,bus_stop
"POINT (17.0134076 51.0811799)",300455005,,turning_circle
"POINT (17.0303764 51.1101164)",300461006,Bankuś Pieniążek,artwork
"POINT (17.0303856 51.1113863)",300461008,Śpioch,artwork
"POINT (17.0308535 51.1113796)",300461010,Małgosia,pub
"POINT (17.0310645 51.1119689)",300461013,Ku Czci Zwierząt Rzeźnych,artwork
"POINT (17.0306219 51.1120534)",300461017,Klub na Jułkach,cafe
"POINT (17.0313307 51.1118312)",300461021,Coolturka,pub
"POINT (17.0319072 51.1121092)",300461024,Wskazoffka,restaurant
"POINT (17.0321815 51.1119525)",300461026,Rejs Pub,pub
"POINT (17.0322039 51.1120505)",300461029,Galeria Italiana,restaurant
"POINT (17.0322123 51.1114571)",300461031,Herba Ciarnia,restaurant
"POINT (17.0321138 51.1115537)",300461036,Chocoffee,cafe
"POINT (17.0323721 51.1120895)",300461042,Tosterrr,restaurant
"POINT (17.0323996 51.1121699)",300461043,Korea Restaurant,restaurant
"POINT (17.032389 51.1123433)",300461045,Cegielnia,restaurant
"POINT (17.0325202 51.1123771)",300461046,Więziennik,artwork
"POINT (17.0325434 51.1125019)",300461047,Wiȩzienna,pub
"POINT (17.0327084 51.1134621)",300461048,Instytut,pub
"POINT (17.0322664 51.1133711)",300461051,Hotel Zaułek,hotel
"POINT (17.0316319 51.1132802)",300461053,Brajt,restaurant
"POINT (17.031579 51.1129482)",300461058,Sakana Sushi Bar,restaurant
"POINT (17.0315452 51.1128044)",300461061,Alladins,restaurant
"POINT (17.0318244 51.1128107)",300461062,7^7 Sushi,restaurant
"POINT (17.0320929 51.112834)",300461065,Le Bistrot Parisien,restaurant
"POINT (17.0332752 51.1126246)",300461066,Iguana,restaurant
"POINT (17.0336939 51.1125062)",300461070,Misz Masz,restaurant
"POINT (17.0358885 51.1101717)",300461081,Bar Witek,restaurant
"POINT (17.0363901 51.1099796)",300461082,Paśnik,restaurant
"POINT (17.0389996 51.1116179)",300461088,,telephone
"POINT (17.0347198 51.112984)",300461096,Kalogrodek,pub
"POINT (17.0340207 51.1140246)",300461101,Szermierz,monument
"POINT (17.034469 51.1129093)",300461102,Sushi Darea,restaurant
"POINT (17.0345757 51.1128186)",300461103,Art Cafe Pod Kalamburem,cafe
"POINT (17.0335138 51.1116606)",300461104,Altana,pub
"POINT (17.0326813 51.1119594)",300461105,Pekin,restaurant
"POINT (17.032121 51.1076263)",300461121,KFC,fast_food
"POINT (17.0306855 51.1069432)",300461136,Chill Out Club,pub
"POINT (17.0303386 51.1076316)",300461141,Graciarnia,pub
"POINT (18.95594 50.29581)",300534222,,traffic_signals
"POINT (18.95577 50.29575)",300536268,,traffic_signals
"POINT (18.6258459 50.4024922)",300542818,,crossing
"POINT (18.6226167 50.4021579)",300565382,,crossing
"POINT (18.623343 50.404514)",300565423,,crossing
"POINT (18.6241457 50.4049011)",300565426,,crossing
"POINT (18.6242507 50.4049066)",300565427,,crossing
"POINT (18.625995 50.4049319)",300565486,,crossing
"POINT (18.6225079 50.4037172)",300565490,,crossing
"POINT (18.6225112 50.4028195)",300565522,,crossing
"POINT (18.6224382 50.4020293)",300565525,,crossing
"POINT (18.6226406 50.4019241)",300565528,,crossing
"POINT (18.6260026 50.4022406)",300565531,,crossing
"POINT (18.626238 50.4023894)",300565547,,crossing
"POINT (18.6257492 50.4023363)",300565555,,crossing
"POINT (19.0602624 49.7975818)",300581038,Bielsko-Biała Leszczyny,halt
"POINT (19.0424283 49.8010514)",300595910,,crossing
"POINT (17.0182439 51.0769126)",300665335,,traffic_signals
"POINT (17.0184955 51.0767946)",300665337,,traffic_signals
"POINT (17.0077951 51.0799478)",300665352,,traffic_signals
"POINT (17.0081868 51.0798187)",300665354,,traffic_signals
"POINT (17.0221685 51.0811727)",300665419,,crossing
"POINT (17.0224119 51.081028)",300665420,,crossing
"POINT (17.0232206 51.0818838)",300665424,Jaworowa,bus_stop
"POINT (22.2475656 52.2735818)",300720026,,fuel
"POINT (19.4281218 51.754659)",300741073,Axel,hostel
"POINT (21.2319898 51.9588122)",300744232,,parking
"POINT (21.2341295 51.9580682)",300744233,Zamek książąt mazowieckich w Czersku,attraction
"POINT (18.4524081 54.54402)",300760942,,traffic_signals
"POINT (18.4525551 54.5439749)",300760943,,traffic_signals
"POINT (18.44769 54.54517)",300760945,,traffic_signals
"POINT (18.44156 54.54645)",300760946,,traffic_signals
"POINT (18.44133 54.54649)",300760949,,traffic_signals
"POINT (18.44128 54.54636)",300760970,,traffic_signals
"POINT (18.44755 54.54504)",300760975,,traffic_signals
"POINT (18.4415 54.54632)",300760977,,traffic_signals
"POINT (18.4549812 54.5432866)",300760979,,traffic_signals
"POINT (18.4525123 54.5439012)",300760980,,traffic_signals
"POINT (18.4523461 54.5439325)",300760981,,traffic_signals
"POINT (18.4559284 54.5428117)",300761019,,traffic_signals
"POINT (18.479496 54.5356494)",300761026,,traffic_signals
"POINT (18.4712781 54.5384703)",300761027,,traffic_signals
"POINT (18.4606222 54.5417979)",300761030,,traffic_signals
"POINT (18.5097855 54.5276208)",300761046,,traffic_signals
"POINT (18.5032884 54.5294238)",300761051,,traffic_signals
"POINT (18.503109 54.5292491)",300761054,,traffic_signals
"POINT (18.4961498 54.5310614)",300761056,,traffic_signals
"POINT (18.5096131 54.5274345)",300761060,,traffic_signals
"POINT (18.4798718 54.5359102)",300761091,,traffic_signals
"POINT (18.4790365 54.5361199)",300761094,,traffic_signals
"POINT (18.4713625 54.5385555)",300761101,,traffic_signals
"POINT (18.4606896 54.5419088)",300761104,,traffic_signals
"POINT (18.55328 54.47648)",300761189,,traffic_signals
"POINT (18.55259 54.47943)",300761212,,traffic_signals
"POINT (18.5546074 54.4726791)",300761221,,traffic_signals
"POINT (18.4678301 54.5485491)",300761457,,traffic_signals
"POINT (18.54254 54.51938)",300761925,,traffic_signals
"POINT (18.4341636 54.539044)",300762167,Pustki Cisowskie,bus_stop
"POINT (18.4860159 54.5314774)",300764085,,turning_circle
"POINT (18.4799037 54.5264575)",300764110,,turning_circle
"POINT (18.544 54.51538)",300764280,,viewpoint
"POINT (18.55242 54.4794)",300772284,,traffic_signals
"POINT (18.4626656 54.5446916)",300772681,,traffic_signals
"POINT (18.5531 54.47645)",300774894,,traffic_signals
"POINT (18.55425 54.47262)",300775328,,traffic_signals
"POINT (16.8946719 52.3674928)",300886893,,school
"POINT (16.8938292 52.3670251)",300886894,,school
"POINT (18.625452 50.3996356)",300906403,,crossing
"POINT (18.6266151 50.3992834)",300906409,,crossing
"POINT (18.6257767 50.3991495)",300906423,,crossing
"POINT (18.6299253 50.3985746)",300906477,,crossing
"POINT (18.6228559 50.4000819)",300906497,,crossing
"POINT (18.6269225 50.4014154)",300906508,,crossing
"POINT (18.6270361 50.4004284)",300906515,,crossing
"POINT (18.6268534 50.401215)",300906520,,crossing
"POINT (18.6262007 50.400177)",300906525,,crossing
"POINT (18.6259498 50.4002684)",300906550,,crossing
"POINT (18.622756 50.4010038)",300906555,,crossing
"POINT (18.6207211 50.4019443)",300906560,,crossing
"POINT (18.6227457 50.4000061)",300906561,,crossing
"POINT (18.6229258 50.399914)",300906573,,crossing
"POINT (18.6229977 50.4000163)",300906574,,crossing
"POINT (18.6234138 50.3979326)",300906582,,crossing
"POINT (18.6270385 50.3982007)",300906601,,crossing
"POINT (18.625591 50.3980914)",300906603,,crossing
"POINT (18.6249541 50.3980368)",300906605,,crossing
"POINT (18.6237298 50.3979419)",300906607,,crossing
"POINT (18.6236187 50.3980017)",300906616,,crossing
"POINT (18.6262467 50.401406)",300906617,,crossing
"POINT (18.6257539 50.4039089)",300954850,PKO B.P.,atm
"POINT (18.6276073 50.3982886)",300956638,,crossing
"POINT (17.0346766 51.0941731)",300980262,Świętego Henryka,place_of_worship
"POINT (17.0001629 51.1118669)",300980263,Śrubowa,bus_stop
"POINT (14.5638653 53.4073119)",301142506,,bus_stop
"POINT (14.5579268 53.4117681)",301142514,,bus_stop
"POINT (21.0852125 52.2421136)",301182690,,parking
"POINT (21.0823191 52.2407412)",301182694,,crossing
"POINT (21.0826079 52.2405603)",301182696,,crossing
"POINT (21.0819834 52.2403053)",301182698,,crossing
"POINT (21.0822923 52.2401326)",301182701,,crossing
"POINT (21.0819162 52.2406466)",301182703,,crossing
"POINT (21.0826616 52.240182)",301182705,,crossing
"POINT (21.2565863 52.1220167)",301252878,,school
"POINT (21.2478573 52.1184384)",301253433,Orlen,fuel
"POINT (21.2489731 52.1185648)",301253788,BP,fuel
"POINT (17.0401521 51.0770922)",301260997,FERIO GAJ,bus_stop
"POINT (18.6292359 50.402867)",301265621,,crossing
"POINT (18.6294003 50.4030807)",301265640,,crossing
"POINT (18.6290055 50.4027039)",301265645,,crossing
"POINT (16.8646066 52.4118759)",301273731,,traffic_signals
"POINT (16.8645482 52.4120121)",301273773,,traffic_signals
"POINT (16.861358 52.3966696)",301279054,,fuel
"POINT (19.0105382 50.726962)",301333975,,pharmacy
"POINT (19.0106755 50.726924)",301334718,,hospital
"POINT (19.0104438 50.7270707)",301334901,,parking
"POINT (21.0914027 52.2449467)",301404866,Pizzeria Da Grasso,restaurant
"POINT (21.2119618 52.1607248)",301414977,,crossing
"POINT (21.0859597 52.2451631)",301422243,,crossing
"POINT (21.0859632 52.2451908)",301422249,,crossing
"POINT (21.0859791 52.2452903)",301422250,,crossing
"POINT (21.0849514 52.2445046)",301422254,Wiatraczna 06,tram_stop
"POINT (21.0835405 52.2453012)",301422292,,crossing
"POINT (21.0849023 52.2442411)",301422460,,crossing
"POINT (23.2803992 53.30605)",301423845,Czarna Białostocka,station
"POINT (23.3655334 53.3591484)",301423846,Rozedranka,halt
"POINT (23.3175341 53.3312129)",301423847,Machnacz,halt
"POINT (23.2093571 53.2484774)",301423848,Czarny Blok,halt
"POINT (23.1769019 53.1978859)",301423849,Wasilków,halt
"POINT (23.2808802 53.3064665)",301425212,,level_crossing
"POINT (23.2706203 53.299474)",301425213,,level_crossing
"POINT (15.6837119 51.797829)",301453155,,fuel
"POINT (21.2531571 52.1194503)",301466299,,crossing
"POINT (21.2706376 52.1110211)",301468494,kościół św. Wincentego a Paulo,place_of_worship
"POINT (14.6741329 53.3973281)",301509562,,recycling
"POINT (19.1085856 50.7886949)",301526370,,fuel
"POINT (19.1138743 50.8118494)",301532037,,traffic_signals
"POINT (19.1036456 50.7733767)",301533448,,parking
"POINT (19.2599776 50.7757541)",301537055,,school
"POINT (19.2604239 50.7746468)",301537127,,autogas workshop
"POINT (19.2714875 50.7523771)",301537781,,public_building
"POINT (23.3666865 53.3597721)",301596829,,level_crossing
"POINT (23.3367418 53.3718405)",301596864,,place_of_worship
"POINT (16.9352769 52.4001409)",301612019,,bureau_de_change
"POINT (16.9278668 52.4061504)",301612329,,bureau_de_change
"POINT (16.9292771 52.4073669)",301612516,Narodowy Bank Polski,bank
"POINT (21.030486 52.2393355)",301612663,,crossing
"POINT (21.0161466 52.2230245)",301612675,,crossing
"POINT (21.0155135 52.2228865)",301612682,,crossing
"POINT (21.0159827 52.2229834)",301612683,,crossing
"POINT (21.018232 52.2194652)",301612691,,crossing
"POINT (21.0217564 52.2290701)",301612768,,crossing
"POINT (21.0220509 52.2297454)",301612770,,crossing
"POINT (21.0099153 52.2318675)",301612828,,subway_entrance
"POINT (21.0104503 52.2312534)",301612832,,subway_entrance
"POINT (21.0108511 52.230462)",301612833,,subway_entrance
"POINT (21.0104462 52.2303368)",301612835,,subway_entrance
"POINT (21.0105874 52.2322544)",301612839,,subway_entrance
"POINT (21.0139407 52.2328961)",301612840,Pizzeria Gaga,restaurant
"POINT (16.9250184 52.4069633)",301612925,,bureau_de_change
"POINT (21.0952271 52.2346446)",301612984,Orlen,fuel
"POINT (21.0984727 52.2359174)",301613020,Alfarana,fast_food
"POINT (17.0359381 51.0880578)",301638950,Borowska,bus_stop
"POINT (17.0364201 51.0879785)",301638951,Borowska,bus_stop
"POINT (17.0482437 51.0834861)",301639000,,fuel
"POINT (22.5728882 51.2518324)",301647010,,bus_station
"POINT (14.6604717 53.3850873)",301662649,,stop
"POINT (18.5985127 54.328338)",301670193,,traffic_signals
"POINT (18.6160451 54.3782121)",301670775,,traffic_signals
"POINT (18.6083468 54.3805725)",301670811,,traffic_signals
"POINT (14.6225071 53.3817544)",301675613,,wastewater_plant
"POINT (18.6469908 54.2577578)",301676379,Pruszcz Gdański,station
"POINT (18.6091868 54.3892953)",301678117,,traffic_signals
"POINT (14.5604242 53.4234666)",301713289,,stop
"POINT (17.3434672 50.272377)",301860664,Ondřejovice,halt
"POINT (16.9029388 52.3555701)",301878061,,traffic_signals
"POINT (16.9014087 52.3529853)",301878878,,traffic_signals
"POINT (18.88216 50.44191)",301991244,,traffic_signals
"POINT (18.8601 50.44852)",301991957,,traffic_signals
"POINT (18.846064 50.435967)",301991958,,traffic_signals
"POINT (18.83553 50.44237)",301992625,,traffic_signals
"POINT (18.846 50.43589)",301993042,,traffic_signals
"POINT (18.86632 50.43146)",301993082,,traffic_signals
"POINT (16.9063527 52.4273885)",302002576,,parking
"POINT (14.6448107 53.3702904)",302038719,,bus_stop
"POINT (14.6443614 53.3732161)",302038720,,bus_stop
"POINT (14.5945798 53.4050615)",302038727,Merkatora,tram_stop
"POINT (14.5814098 53.4109356)",302038728,Parnica,tram_stop
"POINT (14.5701075 53.4150732)",302038729,Baltona,tram_stop
"POINT (14.5203977 53.4390568)",302038730,Karłowicza,tram_stop
"POINT (14.4918337 53.4468906)",302038763,Żołnierska,tram_stop
"POINT (14.490974 53.4472752)",302038764,Żołnierska,tram_stop
"POINT (14.4882266 53.4485639)",302038766,Krzekowo,tram_stop
"POINT (16.857132 52.4045328)",302065582,,restaurant
"POINT (17.0032632 51.0839629)",302099489,,crossing
"POINT (17.007009 51.0846627)",302099490,Gimnazjum nr 23,bus_stop
"POINT (17.0359404 51.0828995)",302099547,,fuel
"POINT (17.0468566 51.0862039)",302099619,Kamienna,bus_stop
"POINT (17.0493539 51.0862564)",302099794,,post_box
"POINT (16.9071135 51.3027396)",302108969,,crossing
"POINT (19.4204558 51.789296)",302139317,McDonald's,fast_food
"POINT (19.4200867 51.7905861)",302139431,,fuel
"POINT (19.4266204 51.8039312)",302139993,,fuel
"POINT (19.4229382 51.7925909)",302141816,,fuel
"POINT (19.4180201 51.7869474)",302146232,,fountain
"POINT (16.9549297 51.2150155)",302207573,Szewce,station
"POINT (16.9700703 51.1976302)",302207879,Wrocław Świniary,station
"POINT (17.001407 51.126973)",302208350,Wrocław Popowice,station
"POINT (16.8655528 51.3389059)",302219048,Osola,station
"POINT (16.9072727 51.2989824)",302221812,Oborniki Śląskie,station
"POINT (16.9967635 51.1668191)",302223765,Wrocław Osobowice,station
"POINT (16.9984401 51.1158622)",302223767,Wrocław Mikołajów,station
"POINT (17.0456327 51.0856229)",302229474,,fast_food
"POINT (17.0487996 51.0823963)",302229476,,fast_food
"POINT (17.0371185 51.0838926)",302229514,Sawara Gyros,fast_food
"POINT (17.0371185 51.0839751)",302229516,Sawara,cafe
"POINT (16.9808302 51.1271132)",302235666,,fuel
"POINT (18.86623 50.43139)",302236260,,traffic_signals
"POINT (18.85567 50.45032)",302236517,,mini_roundabout
"POINT (18.85432 50.4506)",302236646,,mini_roundabout
"POINT (14.7683669 53.3794336)",302278976,Specjalistyczny Szpital imienia profesora Alfred,hospital
"POINT (17.0072922 51.0749102)",302375674,,crossing
"POINT (17.0075622 51.0749102)",302375676,,crossing
"POINT (17.0070396 51.0750931)",302375741,,crossing
"POINT (17.0077404 51.0751926)",302375783,,crossing
"POINT (17.007584 51.0756941)",302375785,KRZYKI,bus_stop
"POINT (17.0066608 51.0751236)",302375786,KRZYKI,bus_stop
"POINT (17.0001265 51.0813966)",302375817,Racławicka,bus_stop
"POINT (17.0006049 51.0816573)",302375825,Racławicka,bus_stop
"POINT (17.0014835 51.0844101)",302376096,,fountain
"POINT (17.0003322 51.0897194)",302376195,Mielecka,bus_stop
"POINT (17.0013169 51.089791)",302376196,,crossing
"POINT (17.0025871 51.0892911)",302376198,,post_box
"POINT (17.003157 51.0890927)",302376200,,telephone
"POINT (17.0053667 51.0884527)",302376201,Gajowicka,bus_stop
"POINT (17.0067531 51.0890557)",302376202,Gajowicka,bus_stop
"POINT (17.0064341 51.0885889)",302376203,Gajowicka,bus_stop
"POINT (17.0113107 51.0867301)",302376205,HALLERA,bus_stop
"POINT (17.0125308 51.0871136)",302376206,HALLERA,bus_stop
"POINT (17.0180223 51.0854906)",302376207,,traffic_signals
"POINT (17.0182021 51.0849746)",302376209,,traffic_signals
"POINT (17.0181217 51.0843841)",302376211,Szp. Kolejowy,bus_stop
"POINT (21.1396118 52.2281348)",302387512,Wasbruk,fuel
"POINT (21.1721624 52.209731)",302407075,Orlen,fuel
"POINT (21.173306 52.2177338)",302407462,Instytut Kardiologii,hospital
"POINT (21.1935082 52.1861082)",302407507,,school
"POINT (21.1919804 52.1854978)",302408357,M.B.Anielskiej,place_of_worship
"POINT (21.1939373 52.1846558)",302409193,,post_office
"POINT (19.4711955 51.9496938)",302433957,,watermill
"POINT (21.196914 52.2082459)",302439434,Międzylesie,bus_station
"POINT (19.415294 51.7663747)",302440013,,monument
"POINT (20.9584254 52.2778334)",302514602,,traffic_signals
"POINT (20.9580872 52.2775932)",302514604,,traffic_signals
"POINT (14.528741 53.4068286)",302576346,Szpitalna,tram_stop
"POINT (14.5278015 53.4049791)",302576391,Frysztańska,tram_stop
"POINT (14.5443108 53.4178371)",302578711,Sowińskiego,tram_stop
"POINT (16.8445474 52.40747)",302585770,,parking
"POINT (16.8287297 52.396775)",302628601,"Użytek ekologiczny ""Strumień Junikowski""",viewpoint
"POINT (18.8318208 50.3357946)",302645822,,motorway_junctio
"POINT (18.8344803 50.3366757)",302645836,,motorway_junctio
"POINT (18.76782 50.35949)",302645856,,traffic_signals
"POINT (21.0811624 52.2452793)",302685044,,crossing
"POINT (16.8351011 51.2008857)",302697692,Karczma u Zochy,pub
"POINT (16.8349466 51.200875)",302697695,Karczma u Zochy,pub
"POINT (17.0244304 51.1068782)",302698841,,crossing
"POINT (17.0244642 51.1065056)",302698845,,crossing
"POINT (17.0340159 51.0893733)",302698851,Borowska,bus_stop
"POINT (17.0343834 51.0885607)",302698854,,crossing
"POINT (17.0346667 51.0882667)",302698856,,crossing
"POINT (21.0471912 52.2373601)",302711448,,crossing
"POINT (21.0469368 52.2372991)",302711449,,crossing
"POINT (21.0524671 52.2380495)",302711476,,crossing
"POINT (21.0518337 52.2376837)",302711479,,crossing
"POINT (21.0521995 52.2377706)",302711481,,crossing
"POINT (21.0522545 52.238445)",302711484,,crossing
"POINT (21.0517848 52.2385649)",302711486,,crossing
"POINT (21.0519812 52.2384371)",302711487,,traffic_signals
"POINT (21.0513588 52.2385125)",302711489,,crossing
"POINT (21.0513108 52.2383164)",302711494,,traffic_signals
"POINT (21.0512372 52.238506)",302711512,,crossing
"POINT (21.0511624 52.2384917)",302711536,,crossing
"POINT (21.050237 52.2378623)",302711555,Rondo Waszyngtona 05,tram_stop
"POINT (21.0516303 52.2377952)",302711578,,traffic_signals
"POINT (21.0064988 52.2361639)",302711831,KOM,restaurant
"POINT (17.0336734 51.0775414)",302716124,Jabłeczna,bus_stop
"POINT (21.0899851 52.2289757)",302736022,,bicycle_parking
"POINT (21.0857451 52.2285341)",302736113,,bicycle_parking
"POINT (21.0687472 52.2463954)",302736406,,bicycle_parking
"POINT (16.0410657 51.4544877)",302844342,,place_of_worship
"POINT (17.007155 51.1130833)",302857936,pl. Strzegomski,tram_stop
"POINT (17.0003569 51.1164919)",302857942,Zachodnia,tram_stop
"POINT (16.9934966 51.1214373)",302857948,Niedźwiedzia,tram_stop
"POINT (16.9875268 51.1238262)",302857950,Małopanewska,tram_stop
"POINT (16.9832756 51.1253821)",302857954,Kwiska,tram_stop
"POINT (17.0325914 51.1073091)",302858002,Świdnicka,tram_stop
"POINT (17.0399159 51.1076965)",302858051,GALERIA DOMINIKAŃSKA,tram_stop
"POINT (17.0415078 51.1063707)",302858061,,police
"POINT (17.0425768 51.1049796)",302858064,,toilets
"POINT (17.0479836 51.1097662)",302858071,Urząd Wojewódzki,tram_stop
"POINT (17.0501909 51.1134204)",302858076,Katedra,tram_stop
"POINT (17.0553105 51.1129845)",302858078,Reja,tram_stop
"POINT (17.0570569 51.1123429)",302858079,Reja,tram_stop
"POINT (17.0601358 51.1116732)",302858082,PL. GRUNWALDZKI,tram_stop
"POINT (17.0374921 51.1044478)",302858105,Eureka,tram_stop
"POINT (17.0361641 51.1008656)",302858109,DWORZEC GŁ. PKP,tram_stop
"POINT (17.0254694 51.0979828)",302858110,Hotel Wrocław,tram_stop
"POINT (17.0205762 51.0937961)",302864523,Urząd Pracy,tram_stop
"POINT (17.0177483 51.0913418)",302864524,Rondo,tram_stop
"POINT (17.0125995 51.0868955)",302864525,HALLERA,tram_stop
"POINT (17.0107143 51.0843433)",302864526,Jastrzębia,tram_stop
"POINT (17.0081443 51.0801282)",302864527,Orla,tram_stop
"POINT (17.0141024 51.0881671)",302864530,Sztabowa,tram_stop
"POINT (17.0169605 51.0906809)",302864531,Rondo,tram_stop
"POINT (17.0197403 51.093058)",302864532,Urząd Pracy,tram_stop
"POINT (17.0304347 51.1036124)",302864533,Renoma,tram_stop
"POINT (17.0318074 51.1055824)",302864538,Opera,tram_stop
"POINT (17.033833 51.1084874)",302864552,Oławska,tram_stop
"POINT (17.0356352 51.11247)",302864553,Uniwersytecka,tram_stop
"POINT (17.0341848 51.1172353)",302864569,Dubois,tram_stop
"POINT (17.0352833 51.1200669)",302864597,Paulińska,tram_stop
"POINT (17.0351123 51.1210173)",302864598,Paulińska,tram_stop
"POINT (17.0348813 51.1246031)",302864600,,toilets
"POINT (17.0341686 51.1248279)",302864602,DWORZEC NADODRZE,bus_stop
"POINT (17.0340913 51.1243093)",302864603,DWORZEC NADODRZE,tram_stop
"POINT (17.032606 51.113736)",302864607,Uniwersytet,tram_stop
"POINT (17.0139302 51.1024875)",302876058,Grabiszyńska,tram_stop
"POINT (17.0121096 51.1020627)",302876068,Grabiszyńska,tram_stop
"POINT (17.0077728 51.1011243)",302876076,Pereca,tram_stop
"POINT (17.0018347 51.0997799)",302876080,Stalowa,tram_stop
"POINT (17.0004809 51.0994484)",302876084,Stalowa,tram_stop
"POINT (16.9981188 51.0989116)",302876086,Fadroma,tram_stop
"POINT (16.9968444 51.0986175)",302876088,Fadroma,tram_stop
"POINT (16.9807787 51.0947331)",302876090,FAT,tram_stop
"POINT (16.9776032 51.092278)",302876109,Fiołkowa,tram_stop
"POINT (16.9768482 51.0905317)",302876112,Cmentarz Grabiszyński,tram_stop
"POINT (16.9718917 51.0840653)",302876140,OPORÓW,tram_stop
"POINT (16.9923836 51.0976154)",302876174,Bzowa,tram_stop
"POINT (17.0243797 51.1064164)",302890744,Podwale,tram_stop
"POINT (17.0023955 51.1141219)",302890765,Dolmed,tram_stop
"POINT (17.0012598 51.1123896)",302890774,Śrubowa,tram_stop
"POINT (17.0001011 51.112076)",302890793,Śrubowa,tram_stop
